0,26,8793,6_easy_pruned,20000,0
1,12,593,6_easy_pruned,20002,1
2,12,950,6_easy_pruned,20001,1
3,12,744,6_easy_pruned,20000,1
4,12,681,6_easy_pruned,20002,1
5,12,966,6_easy_pruned,20001,1
6,12,590,6_easy_pruned,20002,1
7,20,2987,6_easy_pruned,20001,0
8,12,654,6_easy_pruned,20002,1
9,11,1757,6_easy_pruned,20003,0
10,30,7954,6_easy_pruned,20003,0
11,12,824,6_easy_pruned,20000,1
12,29,9362,6_easy_pruned,20004,0
13,18,1052,6_easy_pruned,20003,0
14,12,793,6_easy_pruned,20002,1
15,12,796,6_easy_pruned,20000,1
16,18,2745,6_easy_pruned,20000,0
17,12,776,6_easy_pruned,20000,1
18,11,1755,6_easy_pruned,20000,0
19,12,784,6_easy_pruned,20000,1
20,12,638,6_easy_pruned,20002,1
21,18,1917,6_easy_pruned,20002,0
22,18,1375,6_easy_pruned,20001,0
23,12,731,6_easy_pruned,20004,1
24,12,736,6_easy_pruned,20001,1
25,26,8223,6_easy_pruned,20000,0
26,29,8953,6_easy_pruned,20002,0
27,5,2512,6_easy_pruned,20001,0
28,12,808,6_easy_pruned,20003,1
29,12,764,6_easy_pruned,20003,1
30,6,1314,6_easy_pruned,20003,0
31,33,2774,6_easy_pruned,20002,0
32,12,707,6_easy_pruned,20002,1
33,35,1472,6_easy_pruned,20003,0
34,20,3162,6_easy_pruned,20002,0
35,30,3323,6_easy_pruned,20001,0
36,12,923,6_easy_pruned,20004,1
37,26,8606,6_easy_pruned,20003,0
38,12,963,6_easy_pruned,20004,1
39,33,710,6_easy_pruned,20000,0
40,12,768,6_easy_pruned,20003,1
41,12,1258,6_easy_pruned,20001,1
42,12,703,6_easy_pruned,20000,1
43,18,920,6_easy_pruned,20004,0
44,12,762,6_easy_pruned,20000,1
45,12,694,6_easy_pruned,20000,1
46,29,9105,6_easy_pruned,20003,0
47,12,690,6_easy_pruned,20002,1
48,12,846,6_easy_pruned,20000,1
49,12,894,6_easy_pruned,20001,1
0,24,8615,6_easy_full,20004,1
1,33,4216,6_easy_full,20001,0
2,24,9377,6_easy_full,20000,1
3,33,3724,6_easy_full,20003,0
4,34,2901,6_easy_full,20002,0
5,24,8542,6_easy_full,20003,1
6,3,7122,6_easy_full,20003,0
7,3,8112,6_easy_full,20001,0
8,12,8471,6_easy_full,20002,1
9,6,1666,6_easy_full,20001,0
10,26,23011,6_easy_full,20003,0
11,24,8276,6_easy_full,20004,1
12,24,8851,6_easy_full,20004,1
13,18,3770,6_easy_full,20001,0
14,3,8809,6_easy_full,20005,0
15,3,8387,6_easy_full,20000,0
16,36,6330,6_easy_full,20001,0
17,20,10776,6_easy_full,20000,0
18,3,8127,6_easy_full,20001,0
19,12,7405,6_easy_full,20002,1
20,24,9124,6_easy_full,20002,1
21,24,8064,6_easy_full,20002,1
22,26,21714,6_easy_full,20002,0
23,33,7847,6_easy_full,20000,0
24,24,7834,6_easy_full,20003,1
25,24,8332,6_easy_full,20002,1
26,12,8215,6_easy_full,20006,1
27,29,22628,6_easy_full,20001,0
28,3,7643,6_easy_full,20004,0
29,29,22476,6_easy_full,20001,0
30,20,9477,6_easy_full,20001,0
31,6,2792,6_easy_full,20001,0
32,11,8269,6_easy_full,20001,0
33,26,21211,6_easy_full,20002,0
34,26,21609,6_easy_full,20003,0
35,6,3991,6_easy_full,20001,0
36,12,7186,6_easy_full,20002,1
37,29,22977,6_easy_full,20000,0
38,36,4583,6_easy_full,20004,0
39,12,7709,6_easy_full,20001,1
40,36,5243,6_easy_full,20000,0
41,29,23084,6_easy_full,20002,0
42,26,21134,6_easy_full,20001,0
43,20,12037,6_easy_full,20001,0
44,26,21094,6_easy_full,20000,0
45,26,21212,6_easy_full,20001,0
46,34,4122,6_easy_full,20003,0
47,3,7881,6_easy_full,20002,0
48,3,8016,6_easy_full,20000,0
49,11,8812,6_easy_full,20000,0
