0,18,2371,6_easy_pruned,20000,0
1,29,9142,6_easy_pruned,20001,0
2,12,717,6_easy_pruned,20004,1
3,18,1548,6_easy_pruned,20002,0
4,18,2451,6_easy_pruned,20004,0
5,32,686,6_easy_pruned,20003,0
6,6,806,6_easy_pruned,20003,0
7,12,1036,6_easy_pruned,20001,1
8,6,902,6_easy_pruned,20000,0
9,12,712,6_easy_pruned,20002,1
10,12,743,6_easy_pruned,20003,1
11,12,911,6_easy_pruned,20002,1
12,12,649,6_easy_pruned,20002,1
13,11,1660,6_easy_pruned,20002,0
14,36,1046,6_easy_pruned,20000,0
15,26,9226,6_easy_pruned,20000,0
16,12,484,6_easy_pruned,20002,1
17,18,2033,6_easy_pruned,20003,0
18,5,567,6_easy_pruned,20000,0
19,29,8944,6_easy_pruned,20002,0
20,12,660,6_easy_pruned,20001,1
21,12,949,6_easy_pruned,20001,1
22,12,855,6_easy_pruned,20002,1
23,12,637,6_easy_pruned,20003,1
24,12,701,6_easy_pruned,20003,1
25,34,1469,6_easy_pruned,20000,0
26,12,1029,6_easy_pruned,20004,1
27,12,648,6_easy_pruned,20004,1
28,11,1726,6_easy_pruned,20001,0
29,34,679,6_easy_pruned,20003,0
30,29,9545,6_easy_pruned,20003,0
31,12,992,6_easy_pruned,20002,1
32,12,873,6_easy_pruned,20004,1
33,26,8561,6_easy_pruned,20001,0
34,12,780,6_easy_pruned,20000,1
35,12,904,6_easy_pruned,20001,1
36,29,9202,6_easy_pruned,20001,0
37,12,608,6_easy_pruned,20000,1
38,12,4753,6_easy_pruned,20000,1
39,12,786,6_easy_pruned,20002,1
40,12,727,6_easy_pruned,20004,1
41,12,655,6_easy_pruned,20002,1
42,12,730,6_easy_pruned,20001,1
43,26,8102,6_easy_pruned,20000,0
44,11,1804,6_easy_pruned,20003,0
45,30,2880,6_easy_pruned,20004,0
46,12,847,6_easy_pruned,20000,1
47,36,1535,6_easy_pruned,20002,0
48,12,816,6_easy_pruned,20001,1
49,12,762,6_easy_pruned,20001,1
0,26,21860,6_easy_full,20001,0
1,18,6787,6_easy_full,20002,0
2,18,7410,6_easy_full,20003,0
3,6,836,6_easy_full,20000,0
4,12,7738,6_easy_full,20002,1
5,35,2419,6_easy_full,20003,0
6,33,4592,6_easy_full,20000,0
7,26,21693,6_easy_full,20002,0
8,11,8061,6_easy_full,20004,0
9,33,2739,6_easy_full,20001,0
10,29,23657,6_easy_full,20000,0
11,18,4481,6_easy_full,20002,0
12,30,12676,6_easy_full,20005,0
13,11,8440,6_easy_full,20003,0
14,34,3815,6_easy_full,20000,0
15,20,10637,6_easy_full,20002,0
16,3,8423,6_easy_full,20000,0
17,11,8189,6_easy_full,20002,0
18,29,22269,6_easy_full,20002,0
19,20,10742,6_easy_full,20000,0
20,24,8901,6_easy_full,20000,1
21,3,8235,6_easy_full,20003,0
22,12,7429,6_easy_full,20000,1
23,3,8187,6_easy_full,20000,0
24,29,22992,6_easy_full,20001,0
25,11,8759,6_easy_full,20001,0
26,12,7582,6_easy_full,20002,1
27,12,7779,6_easy_full,20002,1
28,26,21638,6_easy_full,20003,0
29,29,23389,6_easy_full,20001,0
30,32,4029,6_easy_full,20002,0
31,29,22460,6_easy_full,20001,0
32,18,8051,6_easy_full,20002,0
33,34,7488,6_easy_full,20003,0
34,26,21482,6_easy_full,20000,0
35,32,9239,6_easy_full,20004,0
36,35,3554,6_easy_full,20002,0
37,32,2250,6_easy_full,20000,0
38,29,23711,6_easy_full,20000,0
39,12,7689,6_easy_full,20006,1
40,24,9389,6_easy_full,20005,1
41,3,8349,6_easy_full,20000,0
42,30,13816,6_easy_full,20000,0
43,24,8487,6_easy_full,20000,1
44,33,8816,6_easy_full,20005,0
45,24,8830,6_easy_full,20000,1
46,24,8053,6_easy_full,20002,1
47,12,8427,6_easy_full,20001,1
48,31,3013,6_easy_full,20001,0
49,24,8500,6_easy_full,20004,1
