0,12,631,6_easy_pruned,20001,1
1,12,893,6_easy_pruned,20000,1
2,12,603,6_easy_pruned,20004,1
3,32,883,6_easy_pruned,20000,0
4,11,1995,6_easy_pruned,20001,0
5,12,796,6_easy_pruned,20004,1
6,33,1926,6_easy_pruned,20002,0
7,12,712,6_easy_pruned,20000,1
8,30,3134,6_easy_pruned,20000,0
9,29,9320,6_easy_pruned,20001,0
10,12,1087,6_easy_pruned,20002,1
11,36,335,6_easy_pruned,20003,0
12,30,3191,6_easy_pruned,20001,0
13,36,943,6_easy_pruned,20004,0
14,30,3562,6_easy_pruned,20002,0
15,12,797,6_easy_pruned,20000,1
16,12,868,6_easy_pruned,20004,1
17,29,9602,6_easy_pruned,20002,0
18,12,1005,6_easy_pruned,20003,1
19,30,2656,6_easy_pruned,20002,0
20,12,644,6_easy_pruned,20000,1
21,18,1150,6_easy_pruned,20002,0
22,12,1163,6_easy_pruned,20003,1
23,33,1669,6_easy_pruned,20000,0
24,12,783,6_easy_pruned,20001,1
25,32,797,6_easy_pruned,20003,0
26,26,8693,6_easy_pruned,20002,0
27,12,5515,6_easy_pruned,20002,1
28,12,728,6_easy_pruned,20000,1
29,26,8061,6_easy_pruned,20000,0
30,34,1449,6_easy_pruned,20001,0
31,12,638,6_easy_pruned,20004,1
32,12,661,6_easy_pruned,20003,1
33,12,841,6_easy_pruned,20001,1
34,12,826,6_easy_pruned,20002,1
35,12,1080,6_easy_pruned,20002,1
36,12,622,6_easy_pruned,20004,1
37,12,617,6_easy_pruned,20000,1
38,35,970,6_easy_pruned,20001,0
39,12,779,6_easy_pruned,20003,1
40,32,566,6_easy_pruned,20002,0
41,33,1380,6_easy_pruned,20002,0
42,29,5312,6_easy_pruned,20002,0
43,12,818,6_easy_pruned,20003,1
44,12,723,6_easy_pruned,20002,1
45,26,8139,6_easy_pruned,20001,0
46,26,8381,6_easy_pruned,20002,0
47,12,904,6_easy_pruned,20001,1
48,32,890,6_easy_pruned,20003,0
49,12,945,6_easy_pruned,20004,1
0,26,21138,6_easy_full,20001,0
1,26,21273,6_easy_full,20002,0
2,18,3146,6_easy_full,20000,0
3,11,8298,6_easy_full,20002,0
4,32,3921,6_easy_full,20003,0
5,11,8621,6_easy_full,20001,0
6,6,4293,6_easy_full,20002,0
7,3,7372,6_easy_full,20003,0
8,26,20741,6_easy_full,20000,0
9,11,9109,6_easy_full,20002,0
10,30,10802,6_easy_full,20000,0
11,33,5223,6_easy_full,20000,0
12,26,21976,6_easy_full,20003,0
13,12,8045,6_easy_full,20000,1
14,29,23153,6_easy_full,20002,0
15,18,5167,6_easy_full,20004,0
16,18,4276,6_easy_full,20003,0
17,26,21273,6_easy_full,20000,0
18,12,7497,6_easy_full,20002,1
19,11,8546,6_easy_full,20002,0
20,3,7999,6_easy_full,20001,0
21,26,20582,6_easy_full,20000,0
22,3,7171,6_easy_full,20002,0
23,26,21955,6_easy_full,20004,0
24,12,7613,6_easy_full,20000,1
25,35,5436,6_easy_full,20000,0
26,29,22934,6_easy_full,20003,0
27,11,9010,6_easy_full,20003,0
28,11,7988,6_easy_full,20002,0
29,24,8918,6_easy_full,20002,1
30,24,7921,6_easy_full,20001,1
31,29,22646,6_easy_full,20002,0
32,3,8567,6_easy_full,20003,0
33,3,7789,6_easy_full,20000,0
34,29,23395,6_easy_full,20001,0
35,30,14132,6_easy_full,20000,0
36,24,8492,6_easy_full,20001,1
37,12,7336,6_easy_full,20003,1
38,32,1495,6_easy_full,20002,0
39,35,6110,6_easy_full,20003,0
40,24,8337,6_easy_full,20006,1
41,3,8045,6_easy_full,20000,0
42,24,9320,6_easy_full,20001,1
43,26,20734,6_easy_full,20004,0
44,11,8378,6_easy_full,20000,0
45,12,7976,6_easy_full,20000,1
46,30,14477,6_easy_full,20002,0
47,6,5765,6_easy_full,20000,0
48,30,13542,6_easy_full,20001,0
49,29,22798,6_easy_full,20000,0
