0,12,816,6_easy_pruned,20000,1
1,18,1824,6_easy_pruned,20003,0
2,30,2663,6_easy_pruned,20000,0
3,11,1894,6_easy_pruned,20001,0
4,12,759,6_easy_pruned,20000,1
5,30,3327,6_easy_pruned,20002,0
6,12,700,6_easy_pruned,20003,1
7,12,752,6_easy_pruned,20002,1
8,12,876,6_easy_pruned,20003,1
9,12,633,6_easy_pruned,20001,1
10,12,1084,6_easy_pruned,20000,1
11,12,840,6_easy_pruned,20002,1
12,26,9046,6_easy_pruned,20002,0
13,12,891,6_easy_pruned,20003,1
14,5,1055,6_easy_pruned,20003,0
15,12,763,6_easy_pruned,20004,1
16,35,2488,6_easy_pruned,20000,0
17,12,800,6_easy_pruned,20002,1
18,12,981,6_easy_pruned,20003,1
19,12,859,6_easy_pruned,20003,1
20,12,851,6_easy_pruned,20003,1
21,12,819,6_easy_pruned,20002,1
22,26,8840,6_easy_pruned,20001,0
23,29,9175,6_easy_pruned,20001,0
24,26,8821,6_easy_pruned,20002,0
25,12,909,6_easy_pruned,20002,1
26,12,757,6_easy_pruned,20003,1
27,12,1089,6_easy_pruned,20000,1
28,6,1067,6_easy_pruned,20000,0
29,12,670,6_easy_pruned,20000,1
30,12,606,6_easy_pruned,20001,1
31,26,8265,6_easy_pruned,20001,0
32,12,574,6_easy_pruned,20004,1
33,12,862,6_easy_pruned,20002,1
34,12,733,6_easy_pruned,20000,1
35,29,9298,6_easy_pruned,20001,0
36,11,1955,6_easy_pruned,20000,0
37,12,5389,6_easy_pruned,20000,1
38,18,2703,6_easy_pruned,20003,0
39,12,904,6_easy_pruned,20004,1
40,11,1821,6_easy_pruned,20003,0
41,12,697,6_easy_pruned,20004,1
42,33,1432,6_easy_pruned,20000,0
43,26,8830,6_easy_pruned,20000,0
44,26,8571,6_easy_pruned,20002,0
45,26,7873,6_easy_pruned,20003,0
46,30,2534,6_easy_pruned,20001,0
47,12,816,6_easy_pruned,20000,1
48,12,615,6_easy_pruned,20002,1
49,12,695,6_easy_pruned,20000,1
0,29,22988,6_easy_full,20001,0
1,29,22487,6_easy_full,20003,0
2,33,2147,6_easy_full,20002,0
3,26,21760,6_easy_full,20002,0
4,30,12464,6_easy_full,20004,0
5,35,6664,6_easy_full,20000,0
6,3,7882,6_easy_full,20003,0
7,33,5760,6_easy_full,20001,0
8,30,12729,6_easy_full,20002,0
9,3,8720,6_easy_full,20005,0
10,34,3671,6_easy_full,20003,0
11,31,3867,6_easy_full,20002,0
12,12,7322,6_easy_full,20001,1
13,3,7435,6_easy_full,20000,0
14,18,4578,6_easy_full,20003,0
15,24,8528,6_easy_full,20000,1
16,26,21026,6_easy_full,20002,0
17,24,7887,6_easy_full,20002,1
18,11,8393,6_easy_full,20000,0
19,29,22856,6_easy_full,20000,0
20,11,8954,6_easy_full,20003,0
21,24,8958,6_easy_full,20004,1
22,26,21124,6_easy_full,20000,0
23,12,8333,6_easy_full,20005,1
24,18,8072,6_easy_full,20000,0
25,3,7430,6_easy_full,20002,0
26,26,22613,6_easy_full,20003,0
27,18,6848,6_easy_full,20003,0
28,20,10597,6_easy_full,20003,0
29,12,8458,6_easy_full,20000,1
30,30,12507,6_easy_full,20002,0
31,29,22504,6_easy_full,20002,0
32,6,3072,6_easy_full,20003,0
33,29,22807,6_easy_full,20001,0
34,24,8550,6_easy_full,20004,1
35,26,22250,6_easy_full,20000,0
36,33,7328,6_easy_full,20003,0
37,30,12250,6_easy_full,20000,0
38,24,9088,6_easy_full,20000,1
39,20,12551,6_easy_full,20002,0
40,26,20772,6_easy_full,20000,0
41,34,2940,6_easy_full,20001,0
42,26,21075,6_easy_full,20000,0
43,26,20536,6_easy_full,20002,0
44,34,2063,6_easy_full,20003,0
45,30,11060,6_easy_full,20001,0
46,26,20471,6_easy_full,20001,0
47,32,5880,6_easy_full,20002,0
48,24,8238,6_easy_full,20004,1
49,29,22297,6_easy_full,20002,0
