0,12,847,6_easy_pruned,20000,1
1,12,595,6_easy_pruned,20001,1
2,12,572,6_easy_pruned,20004,1
3,30,3355,6_easy_pruned,20003,0
4,12,1234,6_easy_pruned,20003,1
5,29,9082,6_easy_pruned,20000,0
6,12,539,6_easy_pruned,20004,1
7,29,9229,6_easy_pruned,20002,0
8,26,8625,6_easy_pruned,20000,0
9,12,856,6_easy_pruned,20002,1
10,30,3295,6_easy_pruned,20002,0
11,12,940,6_easy_pruned,20003,1
12,12,783,6_easy_pruned,20001,1
13,29,9705,6_easy_pruned,20001,0
14,12,1190,6_easy_pruned,20003,1
15,12,627,6_easy_pruned,20003,1
16,12,579,6_easy_pruned,20002,1
17,33,1018,6_easy_pruned,20001,0
18,29,9272,6_easy_pruned,20000,0
19,34,2339,6_easy_pruned,20000,0
20,12,809,6_easy_pruned,20004,1
21,11,1639,6_easy_pruned,20002,0
22,12,752,6_easy_pruned,20000,1
23,18,2365,6_easy_pruned,20002,0
24,12,734,6_easy_pruned,20000,1
25,26,7976,6_easy_pruned,20002,0
26,29,8997,6_easy_pruned,20001,0
27,12,954,6_easy_pruned,20002,1
28,29,9418,6_easy_pruned,20001,0
29,12,661,6_easy_pruned,20000,1
30,12,937,6_easy_pruned,20000,1
31,33,634,6_easy_pruned,20002,0
32,12,1183,6_easy_pruned,20003,1
33,33,3173,6_easy_pruned,20003,0
34,36,1105,6_easy_pruned,20001,0
35,30,3552,6_easy_pruned,20002,0
36,12,731,6_easy_pruned,20001,1
37,26,5209,6_easy_pruned,20004,0
38,30,2826,6_easy_pruned,20002,0
39,12,1293,6_easy_pruned,20003,1
40,20,3945,6_easy_pruned,20003,0
41,12,825,6_easy_pruned,20002,1
42,12,825,6_easy_pruned,20000,1
43,12,805,6_easy_pruned,20001,1
44,26,8538,6_easy_pruned,20002,0
45,12,639,6_easy_pruned,20002,1
46,12,753,6_easy_pruned,20004,1
47,12,900,6_easy_pruned,20003,1
48,12,894,6_easy_pruned,20002,1
49,12,821,6_easy_pruned,20003,1
0,26,21721,6_easy_full,20005,0
1,24,8233,6_easy_full,20003,1
2,24,8068,6_easy_full,20001,1
3,24,8525,6_easy_full,20001,1
4,30,12756,6_easy_full,20001,0
5,32,8342,6_easy_full,20002,0
6,11,8821,6_easy_full,20002,0
7,30,12503,6_easy_full,20003,0
8,29,23234,6_easy_full,20002,0
9,26,21708,6_easy_full,20001,0
10,12,7200,6_easy_full,20001,1
11,11,8830,6_easy_full,20002,0
12,31,8359,6_easy_full,20002,0
13,32,4776,6_easy_full,20003,0
14,29,22692,6_easy_full,20001,0
15,26,21767,6_easy_full,20000,0
16,30,13981,6_easy_full,20000,0
17,24,8981,6_easy_full,20005,1
18,3,7738,6_easy_full,20000,0
19,20,12270,6_easy_full,20001,0
20,24,8399,6_easy_full,20001,1
21,20,12583,6_easy_full,20000,0
22,24,8635,6_easy_full,20001,1
23,24,8778,6_easy_full,20000,1
24,26,20816,6_easy_full,20002,0
25,24,8574,6_easy_full,20000,1
26,3,7959,6_easy_full,20005,0
27,24,9597,6_easy_full,20002,1
28,29,23310,6_easy_full,20002,0
29,29,22916,6_easy_full,20000,0
30,29,22169,6_easy_full,20002,0
31,26,20839,6_easy_full,20002,0
32,6,5863,6_easy_full,20000,0
33,3,8202,6_easy_full,20001,0
34,3,7759,6_easy_full,20005,0
35,35,8068,6_easy_full,20005,0
36,12,8918,6_easy_full,20003,1
37,34,4896,6_easy_full,20000,0
38,29,22648,6_easy_full,20001,0
39,12,7537,6_easy_full,20003,1
40,33,6655,6_easy_full,20002,0
41,20,12206,6_easy_full,20002,0
42,24,9408,6_easy_full,20003,1
43,12,8012,6_easy_full,20001,1
44,3,8298,6_easy_full,20000,0
45,24,8052,6_easy_full,20004,1
46,24,8172,6_easy_full,20001,1
47,26,21094,6_easy_full,20003,0
48,3,8318,6_easy_full,20003,0
49,35,1278,6_easy_full,20003,0
